"icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","baro_altitude","on_ground","velocity","true_track","vertical_rate","sensors","geo_altitude","squawk","spi","position_source","extraction_time"
"a5e29a","ASA455","United States","1752387671.0","1752387671","-119.8133","38.3745","9723.12","False","255.58","80.5","4.88","","10332.72","3337","False","0","2025-07-13T06:21:19.486464"
"342398","VLG5JQ","Spain","1752387670.0","1752387671","0.2493","46.811","10180.32","False","222.94","27.04","-9.43","","10591.8","1000","False","0","2025-07-13T06:21:19.486464"
"342397","VLG2009","Spain","1752387671.0","1752387671","14.3604","37.3115","4686.3","False","181.59","328.2","18.86","","4998.72","","False","0","2025-07-13T06:21:19.486464"
"886288","TAX613","Thailand","1752387671.0","1752387671","101.3236","14.556","5059.68","False","154.05","239.5","-8.45","","5372.1","","False","0","2025-07-13T06:21:19.486464"
"342396","VLG6614","Spain","1752387671.0","1752387671","-3.0619","42.4802","10988.04","False","246.12","357.6","0.0","","11513.82","4622","False","0","2025-07-13T06:21:19.486464"
"48c2a8","RYR4MA","Poland","1752387667.0","1752387667","28.1628","36.536","11277.6","False","243.01","138.18","0.0","","12077.7","7435","False","0","2025-07-13T06:21:19.486464"
"48c2a9","RYR9412","Poland","1752387671.0","1752387671","27.3851","43.5926","4061.46","False","171.53","323.78","15.61","","4290.06","6036","False","0","2025-07-13T06:21:19.486464"
"48c2a6","RYR11SX","Poland","1752387671.0","1752387672","2.6018","41.4339","2727.96","False","127.02","255.46","-10.73","","2880.36","1000","False","0","2025-07-13T06:21:19.486464"
"48c2a7","RYR2381","Poland","1752387671.0","1752387671","13.2067","43.6921","8862.06","False","233.16","33.02","6.18","","9265.92","1000","False","0","2025-07-13T06:21:19.486464"
"48c2a4","RYR8259","Poland","1752387672.0","1752387672","14.9364","45.4038","9075.42","False","233.48","352.53","9.75","","9448.8","1000","False","0","2025-07-13T06:21:19.486464"
"48c2a5","RYR3AN","Poland","1752387671.0","1752387671","20.7861","44.8543","10668.0","False","229.89","160.79","0.33","","11109.96","4451","False","0","2025-07-13T06:21:19.486464"
"a52a6c","N4319D","United States","1752387671.0","1752387672","-113.2852","33.337","3558.54","False","51.06","102.22","-1.3","","3733.8","","False","0","2025-07-13T06:21:19.486464"
"48c2a0","RYR71EY","Poland","1752387672.0","1752387672","4.5421","42.8595","11277.6","False","234.12","204.54","0.33","","11772.9","3542","False","0","2025-07-13T06:21:19.486464"
"48c2a1","RYR6VK","Poland","1752387671.0","1752387671","3.5895","41.4082","11277.6","False","231.68","206.51","0.0","","11818.62","2221","False","0","2025-07-13T06:21:19.486464"
"a64a73","SKW6318","United States","1752387672.0","1752387672","-112.1233","33.4334","1318.26","False","114.43","273.61","4.55","","1363.98","","False","0","2025-07-13T06:21:19.486464"
"71c506","KAL711","Republic of Korea","1752387672.0","1752387672","140.4315","36.0826","2339.34","False","131.18","292.84","-3.25","","2446.02","4334","False","0","2025-07-13T06:21:19.486464"
"71c507","ESR219","Republic of Korea","1752387671.0","1752387671","126.6116","37.5743","1325.88","False","116.52","227.51","0.0","","1318.26","","False","0","2025-07-13T06:21:19.486464"
"a3c900","FFT9743","United States","1752387671.0","1752387671","-102.3732","37.1215","10972.8","False","217.9","320.75","0.0","","11544.3","0366","False","0","2025-07-13T06:21:19.486464"
"c043b7","ACA644","Canada","1752387671.0","1752387671","-108.7141","51.7788","8816.34","False","228.91","72.34","-11.05","","9174.48","7063","False","0","2025-07-13T06:21:19.486464"
"a9fa04","AMX021","United States","1752387671.0","1752387671","-84.0488","34.9127","11277.6","False","261.83","50.02","0.0","","11971.02","4263","False","0","2025-07-13T06:21:19.486464"
"45ab4b","JTD387","Denmark","1752387671.0","1752387671","23.4821","42.2201","11277.6","False","238.25","144.49","0.0","","11856.72","7621","False","0","2025-07-13T06:21:19.486464"
"440713","EJU93UF","Austria","1752387670.0","1752387671","-3.2976","42.3106","11277.6","False","206.92","245.16","0.0","","11803.38","6770","False","0","2025-07-13T06:21:19.486464"
"45ab4d","JTD459","Denmark","1752387672.0","1752387672","4.6176","51.4456","10972.8","False","243.64","206.73","0.0","","11285.22","0721","False","0","2025-07-13T06:21:19.486464"
"45ab4e","JTD529","Denmark","1752387671.0","1752387671","7.011","51.9466","10972.8","False","241.88","189.3","-0.33","","11231.88","1000","False","0","2025-07-13T06:21:19.486464"
"71c539","JJA1513","Republic of Korea","1752387672.0","1752387672","133.9177","36.2739","11277.6","False","242.79","93.64","0.0","","12009.12","4316","False","0","2025-07-13T06:21:19.486464"
"45ab53","JTD543","Denmark","1752387671.0","1752387672","5.1385","51.5936","10972.8","False","246.3","204.69","0.0","","11277.6","3537","False","0","2025-07-13T06:21:19.486464"
"88628e","TAX601","Thailand","1752387671.0","1752387671","102.219","14.9289","9395.46","False","221.03","261.57","-4.55","","10035.54","","False","0","2025-07-13T06:21:19.486464"
"34368c","ANE81PN","Spain","1752387671.0","1752387671","-3.4818","40.6437","2171.7","False","126.8","39.57","12.03","","2324.1","5030","False","0","2025-07-13T06:21:19.486464"
"45ab54","SAS68R","Denmark","1752387671.0","1752387671","15.1572","49.4956","11277.6","False","237.68","157.88","0.0","","11559.54","7612","False","0","2025-07-13T06:21:19.486464"
"71c536","KAL054","Republic of Korea","1752387670.0","1752387671","142.5966","35.6566","11582.4","False","240.16","273.44","0.0","","12336.78","7022","False","0","2025-07-13T06:21:19.486464"
"88628f","TAX621","Thailand","1752387666.0","1752387666","129.0585","27.4011","12192.0","False","238.28","236.45","0.0","","13014.96","","False","0","2025-07-13T06:21:19.486464"
"49d006","EWG5T","Czech Republic","1752387671.0","1752387671","9.6127","43.7406","11277.6","False","235.67","159.82","0.0","","11727.18","2506","False","0","2025-07-13T06:21:19.486464"
"45ab4a","JTD351","Denmark","1752387671.0","1752387671","14.1987","51.5582","10668.0","False","236.39","170.35","0.0","","10866.12","7614","False","0","2025-07-13T06:21:19.486464"
"503c57","HST3415","Lithuania","1752387671.0","1752387672","21.0392","48.055","11269.98","False","224.84","199.1","0.33","","11818.62","2232","False","0","2025-07-13T06:21:19.486464"
"8514b4","JAL670","Japan","1752387672.0","1752387672","137.4454","34.6297","11277.6","False","224.11","104.9","0.0","","12031.98","2007","False","0","2025-07-13T06:21:19.486464"
"8527e8","","Japan","1752387671.0","1752387671","139.5498","35.5023","678.18","False","90.56","173.8","0.0","","685.8","5461","False","0","2025-07-13T06:21:19.486464"
"5113b6","PUKSIIR7","Estonia","1752387444.0","1752387444","24.8047","59.4177","","True","7.72","267.19","","","","","False","0","2025-07-13T06:21:19.486464"
"a2ca5d","UAL953","United States","1752387672.0","1752387672","-7.6418","53.3077","11582.4","False","243.83","114.29","-0.33","","11948.16","2055","False","0","2025-07-13T06:21:19.486464"
"5113b2","PUKSIR10","Estonia","1752387662.0","1752387663","24.8044","59.4173","","True","7.46","357.19","","","","","False","0","2025-07-13T06:21:19.486464"
"71c523","JJA1202","Republic of Korea","1752387575.0","1752387577","131.1787","35.7707","10972.8","False","229.25","278.26","0.0","","11681.46","7044","False","0","2025-07-13T06:21:19.486464"
"e49a55","AZU2542","Brazil","1752387671.0","1752387671","-36.3569","-8.0556","11582.4","False","233.19","211.38","0.0","","12283.44","","False","0","2025-07-13T06:21:19.486464"
"e49a54","AZU9567","Brazil","1752387672.0","1752387672","-46.2055","-23.1868","4732.02","False","159.14","35.13","10.4","","4975.86","","False","0","2025-07-13T06:21:19.486464"
"49d00d","ISR727","Czech Republic","1752387671.0","1752387672","20.1316","46.8031","7665.72","False","194.76","326.31","-4.88","","7970.52","2224","False","0","2025-07-13T06:21:19.486464"
"5113ce","FORUS11","Estonia","1752387630.0","1752387630","24.8373","59.4153","","True","6.43","132.19","","","","","False","0","2025-07-13T06:21:19.486464"
"45ab50","JTD203","Denmark","1752387671.0","1752387671","16.8025","50.9945","7620.0","False","204.93","147.51","0.0","","7795.26","7612","False","0","2025-07-13T06:21:19.486464"
"a747cb","UAL2042","United States","1752387672.0","1752387672","-103.5269","31.1267","10668.0","False","248.02","110.01","0.0","","11277.6","6316","False","0","2025-07-13T06:21:19.486464"
"4b9e03","TKJ1FY","Turkey","1752387671.0","1752387672","26.277","42.6288","10347.96","False","213.56","297.86","0.0","","10881.36","3276","False","0","2025-07-13T06:21:19.486464"
"4b9e05","TKJ2CG","Turkey","1752387671.0","1752387671","28.0302","41.8252","9159.24","False","228.94","307.51","6.5","","9677.4","3236","False","0","2025-07-13T06:21:19.486464"
"ad526b","AMX188","United States","1752387671.0","1752387671","-112.2604","30.2411","10972.8","False","225.02","307.29","0.0","","11673.84","","False","0","2025-07-13T06:21:19.486464"
"7806a7","CXA8056","China","1752387601.0","1752387601","116.7103","39.493","7802.88","False","235.8","199.9","0.0","","8229.6","","False","0","2025-07-13T06:21:19.486464"
"343650","ANE1244","Spain","1752387671.0","1752387671","1.8161","41.3151","10668.0","False","210.27","258.14","0.0","","11193.78","1000","False","0","2025-07-13T06:21:19.486464"
"acdbee","AAL1151","United States","1752387667.0","1752387667","-112.0014","33.4382","","True","0.0","233.44","","","","","False","0","2025-07-13T06:21:19.486464"
"45ab21","SAS795","Denmark","1752387389.0","1752387390","7.2082","43.6601","","True","6.17","343.12","","","","0740","False","0","2025-07-13T06:21:19.486464"
"45ab22","JTD245","Denmark","1752387672.0","1752387672","13.821","54.4318","8961.12","False","230.34","147.59","6.5","","9121.14","7635","False","0","2025-07-13T06:21:19.486464"
"a2a915","UAL149","United States","1752387671.0","1752387671","-61.0951","7.3025","10668.0","False","255.75","174.69","0.0","","11300.46","","False","0","2025-07-13T06:21:19.486464"
"407c6d","EXS35AJ","United Kingdom","1752387672.0","1752387672","6.8812","49.509","10668.0","False","249.3","118.47","0.0","","10988.04","0553","False","0","2025-07-13T06:21:19.486464"
"a43ea3","UAL2633","United States","1752387671.0","1752387671","-112.118","34.6572","11887.2","False","237.05","69.28","0.0","","12588.24","7231","False","0","2025-07-13T06:21:19.486464"
"71c598","KAL789","Republic of Korea","1752387624.0","1752387638","129.8145","34.0417","4076.7","False","147.5","99.23","0.0","","4251.96","","False","0","2025-07-13T06:21:19.486464"
"71c596","EOK609","Republic of Korea","1752387671.0","1752387671","126.7787","35.8421","6096.0","False","210.24","185.19","0.0","","6408.42","","False","0","2025-07-13T06:21:19.486464"
"abba6c","FDX5225","United States","1752387672.0","1752387672","-81.1988","38.9146","10363.2","False","234.44","243.83","0.0","","10949.94","0713","False","0","2025-07-13T06:21:19.486464"
"801402","IGO502","India","1752387672.0","1752387672","76.654","15.7959","10363.2","False","254.94","305.39","0.0","","11003.28","","False","0","2025-07-13T06:21:19.486464"
"47a185","NSZ3LZ","Norway","1752387671.0","1752387672","7.9789","44.3107","11582.4","False","240.29","34.27","0.0","","12047.22","0450","False","0","2025-07-13T06:21:19.486464"
"a9e6ec","N737VE","United States","1752387671.0","1752387671","-96.1621","30.6343","1950.72","False","55.65","266.82","0.0","","2057.4","","False","0","2025-07-13T06:21:19.486464"
"510043","BRU941","Belarus","1752387670.0","1752387670","28.9603","57.2587","9761.22","False","229.96","14.38","-0.33","","","6270","False","0","2025-07-13T06:21:19.486464"
"abba93","GTI8049","United States","1752387672.0","1752387672","-114.891","45.4062","12192.0","False","244.49","306.1","0.33","","12824.46","","False","0","2025-07-13T06:21:19.486464"
"801406","AIC2025","India","1752387671.0","1752387671","23.6885","43.4366","12192.0","False","226.55","285.68","0.0","","12786.36","5477","False","0","2025-07-13T06:21:19.486464"
"801414","IGO7732","India","1752387669.0","1752387669","77.6414","13.4453","3947.16","False","155.33","115.29","-3.25","","4038.6","","False","0","2025-07-13T06:21:19.486464"
"789205","HKE638","China","1752387670.0","1752387670","125.7736","27.9685","11277.6","False","238.71","50.68","0.0","","12062.46","","False","0","2025-07-13T06:21:19.486464"
"78085d","CBJ5378","China","1752387671.0","1752387671","123.6948","40.456","11003.28","False","226.18","160.33","0.0","","11498.58","","False","0","2025-07-13T06:21:19.486464"
"71c581","TWB975","Republic of Korea","1752387669.0","1752387669","126.8031","37.5561","","True","5.92","151.88","","","","","False","0","2025-07-13T06:21:19.486464"
"789208","BLVD","China","1752387654.0","1752387657","113.9151","22.2926","228.6","False","40.04","290.3","-3.9","","167.64","5260","False","0","2025-07-13T06:21:19.486464"
"789215","CPA811","China","1752387672.0","1752387672","-68.7398","46.0106","10058.4","False","249.8","23.29","0.33","","10591.8","","False","0","2025-07-13T06:21:19.486464"
"789216","CPA844","China","1752387671.0","1752387671","-113.678","52.9233","11887.2","False","294.3","108.97","0.0","","12291.06","","False","0","2025-07-13T06:21:19.486464"
"789214","CPA875","China","1752387671.0","1752387671","-107.5015","39.6353","10363.2","False","251.37","306.26","0.65","","10949.94","2323","False","0","2025-07-13T06:21:19.486464"
"48c12f","RYS7218","Poland","1752387672.0","1752387672","18.8104","52.6763","5791.2","False","223.15","352.45","-14.96","","5951.22","4230","False","0","2025-07-13T06:21:19.486464"
"48c12b","RYR856Y","Poland","1752387672.0","1752387672","0.2452","40.0136","5242.56","False","146.3","226.71","-7.15","","5547.36","1731","False","0","2025-07-13T06:21:19.486464"
"48c12c","RYR519Z","Poland","1752376741.0","1752387359","22.6544","56.2418","129.54","False","2126.63","322.51","95.26","","","1000","False","0","2025-07-13T06:21:19.486464"
"a850dc","FFT4404","United States","1752387377.0","1752387377","-75.2948","39.8569","76.2","False","68.5","75.65","-3.25","","144.78","1005","False","0","2025-07-13T06:21:19.486464"
"780882","DKH1508","China","1752387666.0","1752387671","135.2229","34.6357","","True","0.0","354.38","","","","","False","0","2025-07-13T06:21:19.486464"
"48c139","RYR3965","Poland","1752387671.0","1752387671","13.219","44.3226","6088.38","False","211.13","52.82","11.05","","6362.7","1000","False","0","2025-07-13T06:21:19.486464"
"48c138","RYR90WR","Poland","1752387671.0","1752387671","10.0144","50.0005","11582.4","False","219.15","266.1","0.0","","11879.58","1000","False","0","2025-07-13T06:21:19.486464"
"48c135","RYS7224","Poland","1752387671.0","1752387671","20.0681","51.2302","6842.76","False","181.48","330.82","-8.78","","7033.26","2375","False","0","2025-07-13T06:21:19.486464"
"789217","CPA828","China","1752387672.0","1752387672","139.0487","34.0107","10668.0","False","246.68","59.0","0.0","","11369.04","3565","False","0","2025-07-13T06:21:19.486464"
"48c134","RYR78BM","Poland","1752387671.0","1752387671","17.6429","48.4993","8168.64","False","215.77","127.44","-9.75","","8442.96","1000","False","0","2025-07-13T06:21:19.486464"
"48c130","RYR5FL","Poland","1752387669.0","1752387670","20.1607","43.6814","11277.6","False","240.66","143.08","0.0","","11765.28","7123","False","0","2025-07-13T06:21:19.486464"
"86ce6c","AJX122","Japan","1752387671.0","1752387671","136.1238","36.5057","12489.18","False","257.78","79.07","0.0","","13281.66","4317","False","0","2025-07-13T06:21:19.486464"
"78921a","CPA527","China","1752387672.0","1752387672","140.5303","35.5492","2537.46","False","143.38","149.85","18.86","","2644.14","3204","False","0","2025-07-13T06:21:19.486464"
"80142b","IGO281W","India","1752387536.0","1752387536","77.1018","28.5649","","True","13.89","284.06","","","","","False","0","2025-07-13T06:21:19.486464"
"48c128","RYR2JW","Poland","1752387672.0","1752387672","-3.8557","55.5629","3177.54","False","155.14","291.8","-7.15","","3360.42","0615","False","0","2025-07-13T06:21:19.486464"
"48c126","RYR49FR","Poland","1752387672.0","1752387672","2.9216","51.9297","8412.48","False","197.27","267.16","-5.53","","8709.66","0506","False","0","2025-07-13T06:21:19.486464"
"48c127","RYR2YP","Poland","1752385646.0","1752387669","17.6439","52.2702","10972.8","False","237.96","355.29","0.0","","11559.54","4460","False","0","2025-07-13T06:21:19.486464"
"7cf990","WLBY11","Australia","1752387665.0","1752387671","149.7331","-34.8064","","True","0.0","267.19","","","","","False","0","2025-07-13T06:21:19.486464"
"48c125","RYS3094","Poland","1752387671.0","1752387671","19.7529","49.8976","6210.3","False","170.23","340.03","-8.78","","6400.8","4233","False","0","2025-07-13T06:21:19.486464"
"48c122","RYR30TJ","Poland","1752387672.0","1752387672","8.5176","40.8876","1607.82","False","129.25","238.84","-2.6","","1729.74","0532","False","0","2025-07-13T06:21:19.486464"
"a43ee5","UAL1841","United States","1752387671.0","1752387671","-102.1844","40.0528","11422.38","False","229.91","82.41","5.2","","11986.26","1470","False","0","2025-07-13T06:21:19.486464"
"71c554","JJA125","Republic of Korea","1752387369.0","1752387369","126.5901","35.2034","6896.1","False","204.63","218.57","-8.78","","7307.58","","False","0","2025-07-13T06:21:19.486464"
"789234","CPA184","China","1752387671.0","1752387671","115.1964","5.7672","11887.2","False","239.85","19.68","0.33","","12672.06","","False","0","2025-07-13T06:21:19.486464"
"789232","CPA843","China","1752387671.0","1752387671","-73.7786","40.5688","670.56","False","117.18","118.59","4.88","","708.66","7116","False","0","2025-07-13T06:21:19.486464"
"78088b","CSN6074","China","1752387593.0","1752387593","124.6009","37.3844","8412.48","False","204.83","268.42","0.0","","8854.44","","False","0","2025-07-13T06:21:19.486464"
"789235","CPA588","China","1752387671.0","1752387671","129.8835","33.3355","4876.8","False","203.11","347.86","0.0","","5082.54","","False","0","2025-07-13T06:21:19.486464"
"789230","CPA829","China","1752387671.0","1752387671","-79.821","44.7815","6050.28","False","238.72","359.38","6.83","","6324.6","0547","False","0","2025-07-13T06:21:19.486464"
"48978a","LOT2RZ","Poland","1752387671.0","1752387671","16.4263","51.8872","11277.6","False","241.32","75.43","0.33","","11513.82","1000","False","0","2025-07-13T06:21:19.486464"
"78922c","HKE814","China","1752387660.0","1752387660","115.2407","21.7435","10058.4","False","227.9","90.13","0.0","","10774.68","3550","False","0","2025-07-13T06:21:19.486464"
"80143d","VTSSK","India","1752387671.0","1752387671","76.8222","27.0731","9601.2","False","239.97","182.58","3.9","","10233.66","","False","0","2025-07-13T06:21:19.486464"
"a8fc2e","UAL2213","United States","1752387671.0","1752387671","-94.9993","29.9795","1417.32","False","132.94","246.51","-3.25","","1501.14","2741","False","0","2025-07-13T06:21:19.486464"
"789244","CPA110","China","1752387672.0","1752387672","114.3053","22.3693","1577.34","False","123.32","296.78","-3.25","","1615.44","3430","False","0","2025-07-13T06:21:19.486464"
"789245","CPA506","China","1752387634.0","1752387634","134.4285","34.1015","2857.5","False","138.18","58.09","-2.6","","3017.52","","False","0","2025-07-13T06:21:19.486464"
"71c540","EOK356","Republic of Korea","1752387434.0","1752387434","138.9833","38.7609","10668.0","False","241.57","33.18","0.0","","11361.42","4337","False","0","2025-07-13T06:21:19.486464"
"78089d","DER565","China","1752387467.0","1752387484","114.2322","22.8304","3855.72","False","176.14","57.89","7.48","","4053.84","3161","False","0","2025-07-13T06:21:19.486464"
"789249","CPA653","China","1752387671.0","1752387671","101.0191","13.8645","3505.2","False","140.14","195.11","-4.88","","3649.98","","False","0","2025-07-13T06:21:19.486464"
"71c544","ESR643","Republic of Korea","1752387671.0","1752387671","126.6567","37.1106","5791.2","False","193.03","116.09","0.0","","6057.9","","False","0","2025-07-13T06:21:19.486464"
"80140a","IGO243V","India","1752387671.0","1752387671","75.1127","26.5047","9448.8","False","235.92","30.54","0.0","","10073.64","","False","0","2025-07-13T06:21:19.486464"
"801418","SDG117","India","1752387400.0","1752387400","76.9934","16.5095","6637.02","False","223.61","13.3","-11.38","","6957.06","","False","0","2025-07-13T06:21:19.486464"
"407c8a","DHK709","United Kingdom","1752387670.0","1752387671","19.3945","43.6191","10972.8","False","236.47","318.26","0.0","","11460.48","","False","0","2025-07-13T06:21:19.486464"
"801424","AIC2526","India","1752387522.0","1752387523","77.0683","28.5466","335.28","False","73.12","103.84","-3.25","","213.36","","False","0","2025-07-13T06:21:19.486464"
"78924d","CPA310","China","1752387662.0","1752387662","113.9247","22.3196","","True","34.98","250.31","","","","","False","0","2025-07-13T06:21:19.486464"
"78924b","CPA928","China","1752387658.0","1752387658","113.925","22.3068","","True","5.66","70.31","","","","","False","0","2025-07-13T06:21:19.486464"
"80141c","IGO2625","India","1752387671.0","1752387672","88.4155","22.8872","716.28","False","98.45","109.86","0.33","","601.98","0520","False","0","2025-07-13T06:21:19.486464"
"71c560","TWB264","Republic of Korea","1752387672.0","1752387672","139.995","40.5843","10972.8","False","241.52","200.06","0.0","","11673.84","","False","0","2025-07-13T06:21:19.486464"
"789263","CPA959","China","1752387671.0","1752387671","114.444","22.2088","2331.72","False","133.78","268.9","-4.88","","2446.02","3640","False","0","2025-07-13T06:21:19.486464"
"789260","HGB341","China","1752387671.0","1752387671","132.9307","33.1689","11551.92","False","230.19","234.0","4.55","","12329.16","","False","0","2025-07-13T06:21:19.486464"
"80146e","IGO8E","India","1752387656.0","1752387656","76.8599","14.9055","4267.2","False","128.0","184.61","-0.33","","4389.12","","False","0","2025-07-13T06:21:19.486464"
"3c4dd5","DLH8JH","Germany","1752387671.0","1752387671","10.6912","49.9622","9464.04","False","248.27","84.05","8.13","","9692.64","6425","False","0","2025-07-13T06:21:19.486464"
"80146d","IGO7711","India","1752387626.0","1752387626","78.2666","11.6672","4274.82","False","138.27","153.24","0.0","","4396.74","","False","0","2025-07-13T06:21:19.486464"
"3c4dd8","DLH06U","Germany","1752387671.0","1752387671","7.6458","47.8108","10675.62","False","225.0","196.2","0.33","","11033.76","1000","False","0","2025-07-13T06:21:19.486464"
"3c4dd2","DLH1FF","Germany","1752387672.0","1752387672","12.8028","47.5367","8229.6","False","228.08","135.09","0.0","","8519.16","1000","False","0","2025-07-13T06:21:19.486464"
"7c2d9b","JAL","Australia","1752387671.0","1752387671","150.9791","-33.9153","205.74","False","35.79","341.57","4.23","","175.26","","False","0","2025-07-13T06:21:19.486464"
"801499","IGO499V","India","1752387655.0","1752387665","88.4442","22.6586","114.3","True","5.66","8.44","","","","2660","False","0","2025-07-13T06:21:19.486464"
"3c4dcd","DLH8YK","Germany","1752387671.0","1752387671","12.6007","49.5242","8542.02","False","233.77","11.68","0.0","","8763.0","3627","False","0","2025-07-13T06:21:19.486464"
"3444cb","VLG11TT","Spain","1752387671.0","1752387672","0.7412","46.938","10980.42","False","233.45","14.16","0.33","","11407.14","1000","False","0","2025-07-13T06:21:19.486464"
"3444cc","VLG4PL","Spain","1752387670.0","1752387671","5.287","42.7957","10363.2","False","230.54","42.2","0.33","","10828.02","5547","False","0","2025-07-13T06:21:19.486464"
"a1cbee","N21487","United States","1752387669.0","1752387669","-111.7197","40.2222","","True","3.6","11.25","","","","1200","False","0","2025-07-13T06:21:19.486464"
"acda02","AAL56R","United States","1752387671.0","1752387671","-114.7679","33.8454","8252.46","False","250.97","69.86","4.55","","8808.72","","False","0","2025-07-13T06:21:19.486464"
"3444d0","VLG2ML","Spain","1752387671.0","1752387672","-7.5298","40.2452","10668.0","False","211.54","217.09","0.0","","11178.54","2644","False","0","2025-07-13T06:21:19.486464"
"7c81e0","RXA6776","Australia","1752387569.0","1752387663","146.9491","-36.0681","","True","2.31","317.81","","","","","False","0","2025-07-13T06:21:19.486464"
"801461","IGO565M","India","1752387672.0","1752387672","76.9854","28.71","3657.6","False","105.64","115.07","0.0","","3764.28","","False","0","2025-07-13T06:21:19.486464"
"801460","IGO5387","India","1752387671.0","1752387672","76.6266","27.895","6179.82","False","212.44","224.61","7.15","","6484.62","","False","0","2025-07-13T06:21:19.486464"
"80145f","IGO524","India","1752387670.0","1752387671","90.7251","23.4173","5593.08","False","198.21","87.77","-7.8","","5859.78","7245","False","0","2025-07-13T06:21:19.486464"
"3444c8","VOE3522","Spain","1752387611.0","1752387611","-11.0925","36.275","11277.6","False","222.74","223.13","0.0","","11841.48","2676","False","0","2025-07-13T06:21:19.486464"
"a30bce","ASA1057","United States","1752387672.0","1752387672","-122.1064","45.295","5928.36","False","216.67","114.25","10.4","","6294.12","","False","0","2025-07-13T06:21:19.486464"
"3444c9","VLG7481","Spain","1752387671.0","1752387671","0.7339","38.2887","11590.02","False","236.09","20.8","0.0","","12268.2","4426","False","0","2025-07-13T06:21:19.486464"
"7c81d6","RXA4631","Australia","1752387671.0","1752387671","138.6775","-35.1449","2430.78","False","107.75","147.68","2.93","","2423.16","","False","0","2025-07-13T06:21:19.486464"
"ac67fc","AAL467","United States","1752387485.0","1752387485","-86.9135","13.8916","10668.0","False","244.28","157.59","0.0","","11369.04","","False","0","2025-07-13T06:21:19.486464"
"7c81d1","RXA6178","Australia","1752387671.0","1752387671","151.179","-33.9438","","True","10.29","168.75","","","","","False","0","2025-07-13T06:21:19.486464"
"801470","IGO6109","India","1752387668.0","1752387670","74.1403","26.5849","10363.2","False","234.99","190.6","0.0","","11087.1","","False","0","2025-07-13T06:21:19.486464"
"a267a6","N254PG","United States","1752387671.0","1752387671","-117.314","47.6876","594.36","False","43.12","234.22","-2.93","","601.98","","False","0","2025-07-13T06:21:19.486464"
"ac41ab","SWA4757","United States","1752387671.0","1752387671","-92.9563","44.684","1432.56","False","134.46","3.07","-6.83","","1470.66","5604","False","0","2025-07-13T06:21:19.486464"
"a4959a","ATN3311","United States","1752387671.0","1752387671","-72.7803","42.1265","2827.02","False","149.71","322.54","13.66","","2941.32","3564","False","0","2025-07-13T06:21:19.486464"
"407c26","TOM6G","United Kingdom","1752387671.0","1752387671","-2.2766","53.3582","","True","5.14","185.62","","","","","False","0","2025-07-13T06:21:19.486464"
"407c0b","TOM740","United Kingdom","1752387672.0","1752387672","-5.8032","50.5261","9753.6","False","232.88","228.49","0.0","","10104.12","7725","False","0","2025-07-13T06:21:19.486464"
"407c0a","TOM72V","United Kingdom","1752387671.0","1752387671","-3.7759","46.5447","11711.94","False","221.24","184.0","2.93","","12161.52","5213","False","0","2025-07-13T06:21:19.486464"
"80148d","IGO61JK","India","1752387533.0","1752387533","77.115","28.5665","","True","3.86","104.06","","","","","False","0","2025-07-13T06:21:19.486464"
"407c11","KLM70M","United Kingdom","1752387672.0","1752387672","1.402","51.9418","8229.6","False","225.84","74.0","0.0","","8542.02","7624","False","0","2025-07-13T06:21:19.486464"
"78082f","CCA924","China","1752387671.0","1752387672","134.085","34.4197","10363.2","False","241.32","256.44","0.0","","11087.1","7073","False","0","2025-07-13T06:21:19.486464"
"44046e","GCK17","Austria","1752387671.0","1752387671","-4.4838","36.6791","","True","6.17","120.94","","","","5114","False","0","2025-07-13T06:21:19.486464"
"44046d","EJU1759","Austria","1752387672.0","1752387672","7.3408","43.6286","1272.54","False","118.21","113.33","9.1","","1371.6","","False","0","2025-07-13T06:21:19.486464"
"3c4dc5","DLH9JK","Germany","1752387672.0","1752387672","11.3472","48.5122","3863.34","False","154.29","282.32","10.4","","3992.88","1000","False","0","2025-07-13T06:21:19.486464"
"80149f","","India","1752387671.0","1752387671","76.2974","16.462","4267.2","False","126.76","250.31","0.0","","4381.5","","False","0","2025-07-13T06:21:19.486464"
"3c4dc2","DLH02V","Germany","1752387671.0","1752387671","6.0707","46.4168","6111.24","False","195.91","229.37","-9.1","","6347.46","1000","False","0","2025-07-13T06:21:19.486464"
"873006","ANA836","Japan","1752387671.0","1752387672","140.2414","36.0227","975.36","False","96.8","203.16","-0.33","","1005.84","6450","False","0","2025-07-13T06:21:19.486464"
"48d2f1","SPWYS","Poland","1752387656.0","1752387664","17.475","51.3624","601.98","False","41.2","74.05","-0.33","","","","False","0","2025-07-13T06:21:19.486464"
"06a1c5","QTR44A","Qatar","1752387671.0","1752387672","48.3256","29.4104","5646.42","False","194.77","325.76","-4.88","","6027.42","","False","0","2025-07-13T06:21:19.486464"
"06a1c0","QTR4M","Qatar","1752387671.0","1752387671","144.8592","-37.7802","731.52","False","63.09","350.61","-3.25","","693.42","3231","False","0","2025-07-13T06:21:19.486464"
"c040e8","WJA600","Canada","1752387671.0","1752387671","-113.4054","51.1396","4533.9","False","212.62","99.19","14.63","","4693.92","","False","0","2025-07-13T06:21:19.486464"
